geneID	symbol	yQvalue	oQvalue	yPvalue	oPvalue	yRP24	oRP24	ySP	oSP	yPVEC	oPVEC	yPhase	oPhase	yMedian	oMedian	yDetectable	oDetectable	yNonZero	oNonzero
FBtr0339660	CG44325-RB	0.004004	NOTEST	0.0001	NOTEST	2.593826	-2.088010	4.198075	1.621873	1.574588	44.524372	3.066905	2.573726	166.744000	478.897000	1	1	1	1
FBtr0087605	RN-tre-RA	0.04338	0.096151	0.0121	0.0603	0.581946	-0.204714	2.316077	1.530933	5.739770	5.718861	5.822938	4.602015	9.760395	14.202850	1	1	1	1
FBtr0086701	Pepck-RA	0.046117	0.117706	0.0134	0.0894	0.545392	-0.468436	3.377738	0.979999	5.956920	9.233520	17.977931	6.855069	144.563000	498.318000	1	1	1	1
FBtr0089056	Cyp9b1-RA	0.016684	0.148592	0.0016	0.1393	1.640490	-0.822308	2.277136	0.173896	59.074944	62.306672	4.654773	5.233267	9.121350	16.127200	1	1	1	1
FBtr0114541	St1-RB	0.031077	0.123039	0.0057	0.0982	1.119271	-0.615140	2.047967	1.331502	24.986371	34.977701	0.214682	1.424304	32.788450	46.388350	1	1	1	1
FBtr0334524	Xrp1-RG	0.014403	NOTEST	0.0012	NOTEST	1.862874	-3.305238	2.920593	1.680691	6.085714	35.701623	5.600760	11.644602	15.930650	41.477450	1	1	1	1
FBtr0088997	p47-RA	0.031077	0.151012	0.0057	0.1428	0.814447	-0.936899	0.940122	1.588656	20.003056	1.681879	22.231343	1.147248	12.367700	19.023000	1	1	1	1
FBtr0091748	primo-1-RB	0.027998	0.131182	0.0045	0.1105	1.387778	-0.776812	2.270124	-0.659164	28.361829	75.858027	23.670294	2.150844	26.341950	36.877150	1	1	1	1
FBtr0084601	CG6356-RA	0.040287	NOTEST	0.0104	NOTEST	1.256976	-1.681781	3.866982	3.561820	73.280814	101.911583	8.016257	10.522534	27.159050	45.910850	1	0	1	1
FBtr0299697	Mlp60A-RB	0.024315	0.082797	0.0035	0.0446	0.974901	0.062846	3.320824	0.633453	0.288381	1.038546	22.867338	1.626821	2.904640	11.929800	1	1	1	1
FBtr0089422	RpS7-RA	0.012521	0.087936	0.0009	0.0506	1.591442	-0.266464	2.644612	0.421196	14.413313	1.295363	0.173134	2.187886	687.168000	951.302000	1	1	1	1
FBtr0086675	GstE7-RA	0.029042	NOTEST	0.005	NOTEST	1.420305	-3.186827	2.259775	0.742893	49.507436	90.403235	4.129200	10.163339	12.179650	25.825300	1	1	1	1
FBtr0086676	GstE8-RA	0.017516	NOTEST	0.0018	NOTEST	1.981458	-1.927282	2.159640	0.901506	55.197427	104.348874	3.622097	7.127415	7.794845	30.369050	1	1	1	1
FBtr0086671	GstE3-RA	0.027705	0.125813	0.0044	0.1024	1.701857	-0.563763	4.234700	2.575386	9.598077	3.020519	3.238001	4.070702	12.933600	20.509700	1	1	1	1
FBtr0086044	Gp210-RA	0.009138	NOTEST	0.0005	NOTEST	1.228789	-4.124569	5.025839	0.279925	31.161765	0.485985	17.406144	0.971199	10.093810	15.054850	1	0	1	1
FBtr0082607	GstD1-RA	0.045609	NOTEST	0.013	NOTEST	0.966030	-4.532504	2.517556	2.342804	11.564751	9.345208	5.178081	6.742877	59.096650	120.187000	1	1	1	1
FBtr0089340	Rel-RC	0.04964	NOTEST	0.0159	NOTEST	0.870308	-1.361700	2.192557	1.216717	6.799939	11.391512	3.490858	4.979802	8.131480	19.770950	1	1	1	1
FBtr0084648	Esyt2-RB	0.020077	NOTEST	0.0024	NOTEST	1.338505	-1.396988	1.759276	3.419404	32.882447	44.424212	3.933186	3.490886	24.632700	47.251750	1	1	1	1
FBtr0085373	Ctl2-RC	0.020077	NOTEST	0.0024	NOTEST	1.352779	-0.533730	2.391569	1.591955	56.533617	64.320656	5.896023	6.197380	18.021050	25.736600	1	0	1	1
FBtr0085101	TwdlT-RA	0.017516	0.147369	0.0018	0.137	1.773247	-0.868186	2.409483	1.392746	55.279410	76.584859	3.431826	1.743688	1.987430	4.565330	1	1	1	1
FBtr0073067	PHGPx-RA	0.033871	NOTEST	0.0068	NOTEST	0.909519	-3.223519	1.597775	-0.690997	25.797954	96.859503	23.997720	4.334880	54.509150	106.898000	1	1	1	1
FBtr0336679	St3-RB	0.031077	NOTEST	0.0057	NOTEST	1.518322	-1.501201	1.779809	0.374781	89.061560	86.343118	23.663969	3.291090	42.888900	66.801650	1	1	1	1
FBtr0074183	PGRP-LE-RA	0.014986	0.141319	0.0013	0.1271	1.883257	-0.842594	2.692304	1.076698	30.298586	90.737857	1.407199	5.204250	7.455540	10.456050	1	1	1	1
FBtr0083703	Xrp1-RD	0.042794	NOTEST	0.0117	NOTEST	0.375322	-2.588410	3.488223	1.772818	65.189819	86.955366	4.296849	2.364071	16.946050	40.617650	1	1	1	1
FBtr0071168	Trxr-1-RB	0.03366	NOTEST	0.0067	NOTEST	1.093512	-1.720203	1.499947	-0.586928	11.673038	39.176987	21.769347	1.445294	6.380435	12.779900	1	1	1	1
FBtr0087444	hui-RB	0.027705	NOTEST	0.0044	NOTEST	0.912872	-1.195153	1.174927	0.750250	7.725922	50.580981	5.749356	5.385857	32.105700	53.744050	1	0	1	1
FBtr0088073	Tret1-1-RA	0.034078	NOTEST	0.0069	NOTEST	1.129614	-1.282029	2.459564	-0.237324	18.935194	6.661975	22.285468	6.264333	17.280750	25.959750	1	0	1	1
FBtr0334794	kraken-RB	0.015557	0.126622	0.0014	0.1035	1.596348	-0.545089	1.859836	0.525191	4.487212	7.178312	1.600477	1.828153	7.975250	16.374200	1	1	1	1
FBtr0087881	CG8785-RA	0.006281	0.077381	0.0002	0.0388	2.962410	0.134343	4.354825	2.817968	61.700187	57.593680	7.203100	6.493015	4.213485	6.441315	1	1	1	1
FBtr0331760	sog-RB	0.023613	NOTEST	0.0033	NOTEST	1.141983	-3.003196	2.657907	-0.762933	9.072294	51.131106	6.639687	2.895338	2.403760	4.608630	1	0	1	1
FBtr0084308	CG6985-RA	0.038092	NOTEST	0.0091	NOTEST	0.958298	-3.802763	1.617883	-1.869560	72.763775	76.574472	17.375282	9.400291	1.756850	3.299290	1	1	1	1
FBtr0071389	CG9686-RA	0.006281	0.100848	0.0002	0.0666	1.986996	-0.266310	2.671564	1.920777	33.465684	14.647755	1.820471	2.600438	61.840600	154.505000	1	1	1	1
FBtr0110960	CG32982-RB	0.023063	0.096373	0.0031	0.0606	1.625908	-0.138591	2.198354	0.654605	5.339131	60.340627	2.786106	4.432171	7.515425	11.566250	1	1	1	1
FBtr0072812	alphaCOP-RA	0.03366	NOTEST	0.0067	NOTEST	1.227777	-3.124256	2.012216	0.046774	90.610860	44.053517	2.645837	3.967787	13.102950	20.338050	1	1	1	1
FBtr0071532	cpa-RA	0.022501	0.082957	0.0029	0.0447	1.472610	0.150504	1.697199	2.601250	8.886263	96.172563	5.498350	6.031738	33.609850	45.624950	1	0	1	1
FBtr0085409	Slbp-RA	0.03133	NOTEST	0.0058	NOTEST	1.189799	-1.638315	2.018876	-0.103432	9.714617	4.183503	0.641095	0.465690	3.675360	5.926680	1	1	1	1
FBtr0343286	Unc-89-RG	0.032781	0.141319	0.0063	0.1271	1.118716	-0.785385	2.277652	0.583423	1.298615	31.715835	0.595589	1.770000	1.306300	2.810075	1	1	1	1
FBtr0086214	GNBP-like3-RA	0.028773	0.076628	0.0048	0.0379	0.903945	0.179959	1.183435	1.139485	7.282117	44.970108	2.824943	4.415516	15.498800	48.126350	1	1	1	1
FBtr0085571	CG9743-RA	0.004004	NOTEST	0.0001	NOTEST	2.372364	-2.789781	4.041835	3.063903	48.503350	31.494220	3.840967	0.888766	14.169250	20.037050	1	1	1	1
FBtr0076207	CG7839-RA	0.009138	0.10867	0.0005	0.0767	2.925462	-0.331966	3.439370	1.430782	20.248738	16.082913	20.156668	0.298495	3.268575	4.784030	1	1	1	1
FBtr0081374	La-RA	0.028219	NOTEST	0.0046	NOTEST	0.650103	-1.593889	2.882823	2.396435	2.202241	4.104414	23.218298	0.233801	12.201800	23.183800	1	0	1	1
FBtr0079703	fu12-RA	0.046117	NOTEST	0.0134	NOTEST	0.771223	-5.319841	1.792663	0.469504	11.591122	1.069027	5.716063	1.733013	5.838370	10.005235	1	1	1	1
FBtr0082570	GstD3-RA	0.03291	NOTEST	0.0064	NOTEST	1.415453	-0.485564	1.915531	1.946330	18.985227	61.110253	5.411759	8.271855	12.281900	21.353000	1	0	1	1
FBtr0299929	sqa-RB	0.036656	0.119511	0.0081	0.0926	1.064147	-0.473930	1.585495	1.127239	2.421001	4.781177	2.349251	0.530269	7.235565	11.953500	1	1	1	1
FBtr0084461	CG10208-RA	0.0411	NOTEST	0.0109	NOTEST	0.984558	-1.860430	1.042389	-0.720248	19.198214	36.108492	21.887216	2.595945	5.426420	9.048880	1	1	1	1
FBtr0329947	NLaz-RB	0.042507	NOTEST	0.0115	NOTEST	0.276037	-2.027821	1.688391	2.698807	8.259779	99.259219	6.794700	11.125868	37.516350	55.862200	1	1	1	1
FBtr0072131	CG5597-RA	0.033871	NOTEST	0.0068	NOTEST	0.823136	-2.197704	1.398452	-0.501512	25.715233	35.432663	0.029148	0.834706	85.372800	128.046000	1	0	1	1
FBtr0331532	CG14109-RB	0.011853	NOTEST	0.0008	NOTEST	1.847099	-2.341174	3.594248	-1.308082	17.744061	22.843006	22.044231	0.250791	6.755755	11.423050	1	1	1	1
FBtr0076622	GstO3-RA	0.008325	NOTEST	0.0004	NOTEST	2.531253	-1.089425	4.013570	-0.910256	19.094129	84.318912	2.422966	3.352828	36.538900	61.300600	1	0	1	1
FBtr0345640	LeuRS-RB	0.047622	NOTEST	0.0145	NOTEST	0.976584	-1.584550	3.383688	-0.678639	50.597714	30.217700	0.670021	1.119837	11.403450	17.373100	1	0	1	1
FBtr0073434	Hsp60A-RA	0.038318	NOTEST	0.0093	NOTEST	0.612212	0.125086	0.899432	0.308719	21.299948	70.055399	23.730437	0.557248	45.912200	63.058250	1	0	1	1
